# WAVELENGTH    FLUX        
  4683.180176   1.3985E-12  
  4685.925781   1.3896E-12  
  4688.671387   1.3829E-12  
  4691.416992   1.3987E-12  
  4694.162598   1.4008E-12  
  4696.908203   1.3999E-12  
  4699.653809   1.4012E-12  
  4702.399414   1.3914E-12  
  4705.14502    1.3816E-12  
  4707.890625   1.38E-12    
  4710.635742   1.3868E-12  
  4713.381348   1.3848E-12  
  4716.126953   1.3912E-12  
  4718.87207    1.3868E-12  
  4721.617676   1.3936E-12  
  4724.363281   1.3858E-12  
  4727.108398   1.3843E-12  
  4729.854004   1.389E-12   
  4732.599121   1.387E-12   
  4735.344238   1.3884E-12  
  4738.089844   1.3813E-12  
  4740.834961   1.3782E-12  
  4743.580078   1.379E-12   
  4746.325195   1.3862E-12  
  4749.070801   1.3902E-12  
  4751.815918   1.3885E-12  
  4754.561035   1.3843E-12  
  4757.306152   1.3839E-12  
  4760.05127    1.3817E-12  
  4762.796387   1.3779E-12  
  4765.541504   1.3727E-12  
  4768.286621   1.3736E-12  
  4771.03125    1.3772E-12  
  4773.776367   1.3723E-12  
  4776.521484   1.3781E-12  
  4779.266602   1.3766E-12  
  4782.01123    1.3766E-12  
  4784.756348   1.3731E-12  
  4787.500977   1.3666E-12  
  4790.246094   1.3657E-12  
  4792.990723   1.3652E-12  
  4795.73584    1.367E-12   
  4798.480469   1.3732E-12  
  4801.225098   1.3666E-12  
  4803.970215   1.3652E-12  
  4806.714844   1.3654E-12  
  4809.459473   1.3629E-12  
  4812.204102   1.3665E-12  
  4814.94873    1.364E-12   
  4817.693359   1.3552E-12  
  4820.437988   1.3561E-12  
  4823.182617   1.3605E-12  
  4825.927246   1.3606E-12  
  4828.671875   1.3582E-12  
  4831.416504   1.3557E-12  
  4834.161133   1.353E-12   
  4836.905762   1.3504E-12  
  4839.649902   1.348E-12   
  4842.394531   1.3456E-12  
  4845.138672   1.3382E-12  
  4847.883301   1.323E-12   
  4850.62793    1.3116E-12  
  4853.37207    1.2986E-12  
  4856.116211   1.2647E-12  
  4858.86084    1.1936E-12  
  4861.60498    1.0691E-12  
  4864.349121   9.9275E-13  
  4867.09375    1.1045E-12  
  4869.837891   1.2033E-12  
  4872.582031   1.2464E-12  
  4875.326172   1.2631E-12  
  4878.070312   1.2805E-12  
  4880.814453   1.3017E-12  
  4883.558594   1.3154E-12  
  4886.302734   1.3147E-12  
  4889.046387   1.3181E-12  
  4891.790527   1.3161E-12  
  4894.534668   1.3192E-12  
  4897.278809   1.3282E-12  
  4900.022461   1.3361E-12  
  4902.766602   1.34E-12    
  4905.510254   1.3358E-12  
  4908.254395   1.3371E-12  
  4910.998047   1.3309E-12  
  4913.742188   1.3353E-12  
  4916.48584    1.3394E-12  
  4919.229492   1.319E-12   
  4921.973145   1.31E-12    
  4924.717285   1.3151E-12  
  4927.460938   1.3208E-12  
  4930.20459    1.3336E-12  
  4932.948242   1.3324E-12  
  4935.691895   1.3236E-12  
  4938.435547   1.3229E-12  
  4941.179199   1.3243E-12  
  4943.922363   1.3327E-12  
  4946.666016   1.3373E-12  
  4949.409668   1.3403E-12  
  4952.15332    1.3373E-12  
  4954.896484   1.332E-12   
  4957.640137   1.3258E-12  
  4960.383301   1.3106E-12  
  4963.126953   1.3204E-12  
  4965.870117   1.3274E-12  
  4968.613281   1.326E-12   
  4971.356934   1.3278E-12  
  4974.100098   1.3311E-12  
  4976.843262   1.3334E-12  
  4979.586426   1.3318E-12  
  4982.32959    1.3249E-12  
  4985.072754   1.3171E-12  
  4987.815918   1.3137E-12  
  4990.559082   1.3152E-12  
  4993.302246   1.3178E-12  
  4996.04541    1.3228E-12  
  4998.788574   1.3178E-12  
  5001.53125    1.3164E-12  
  5004.274414   1.3074E-12  
  5007.017578   1.3051E-12  
  5009.760254   1.3019E-12  
  5012.503418   1.3044E-12  
  5015.246094   1.2994E-12  
  5017.98877    1.2979E-12  
  5020.731934   1.2976E-12  
  5023.474609   1.3044E-12  
  5026.217285   1.3018E-12  
  5028.959961   1.3128E-12  
  5031.702637   1.3083E-12  
  5034.445312   1.3134E-12  
  5037.187988   1.3173E-12  
  5039.930664   1.3042E-12  
  5042.67334    1.3002E-12  
  5045.416016   1.3005E-12  
  5048.158691   1.3096E-12  
  5050.900879   1.3067E-12  
  5053.643555   1.3046E-12  
  5056.38623    1.3088E-12  
  5059.128418   1.3126E-12  
  5061.871094   1.3129E-12  
  5064.613281   1.3106E-12  
  5067.355469   1.3104E-12  
  5070.098145   1.3063E-12  
  5072.840332   1.3058E-12  
  5075.58252    1.3047E-12  
  5078.324707   1.3026E-12  
  5081.066895   1.2979E-12  
  5083.809082   1.2894E-12  
  5086.55127    1.3E-12     
  5089.293457   1.3037E-12  
  5092.035645   1.3059E-12  
  5094.777832   1.3002E-12  
  5097.519531   1.2994E-12  
  5100.261719   1.2944E-12  
  5103.003906   1.2959E-12  
  5105.745605   1.2988E-12  
  5108.487793   1.2947E-12  
  5111.229492   1.2879E-12  
  5113.971191   1.2907E-12  
  5116.713379   1.2938E-12  
  5119.455078   1.2975E-12  
  5122.196777   1.2972E-12  
  5124.938477   1.2963E-12  
  5127.680176   1.2835E-12  
  5130.421875   1.2863E-12  
  5133.163574   1.2843E-12  
  5135.905273   1.2812E-12  
  5138.646973   1.2774E-12  
  5141.388672   1.2707E-12  
  5144.129883   1.2743E-12  
  5146.871582   1.282E-12   
  5149.612793   1.2851E-12  
  5152.354492   1.2825E-12  
  5155.095703   1.2827E-12  
  5157.837402   1.2864E-12  
  5160.578613   1.2814E-12  
  5163.319824   1.2722E-12  
  5166.061523   1.2623E-12  
  5168.802734   1.23E-12    
  5171.543945   1.2095E-12  
  5174.285156   1.2152E-12  
  5177.026367   1.237E-12   
  5179.767578   1.263E-12   
  5182.508301   1.2642E-12  
  5185.249512   1.2415E-12  
  5187.990723   1.2334E-12  
  5190.731445   1.2454E-12  
  5193.472656   1.2473E-12  
  5196.213867   1.2468E-12  
  5198.95459    1.2564E-12  
  5201.695312   1.2604E-12  
  5204.436523   1.2558E-12  
  5207.177246   1.248E-12   
  5209.917969   1.245E-12   
  5212.658691   1.2525E-12  
  5215.399414   1.2614E-12  
  5218.140137   1.2604E-12  
  5220.880859   1.2649E-12  
  5223.621582   1.2704E-12  
  5226.362305   1.2614E-12  
  5229.103027   1.2413E-12  
  5231.843262   1.2427E-12  
  5234.583984   1.2473E-12  
  5237.324219   1.2524E-12  
  5240.064941   1.2649E-12  
  5242.805176   1.269E-12   
  5245.545898   1.2644E-12  
  5248.286133   1.2669E-12  
  5251.026367   1.2637E-12  
  5253.766602   1.2613E-12  
  5256.506836   1.2632E-12  
  5259.24707    1.2653E-12  
  5261.987305   1.2595E-12  
  5264.727539   1.2445E-12  
  5267.467773   1.234E-12   
  5270.208008   1.2184E-12  
  5272.947754   1.2149E-12  
  5275.687988   1.2322E-12  
  5278.427734   1.2433E-12  
  5281.167969   1.2494E-12  
  5283.907715   1.2456E-12  
  5286.647949   1.2493E-12  
  5289.387695   1.2555E-12  
  5292.127441   1.257E-12   
  5294.867188   1.2534E-12  
  5297.606934   1.2582E-12  
  5300.34668    1.2513E-12  
  5303.086426   1.2503E-12  
  5305.826172   1.2482E-12  
  5308.565918   1.2515E-12  
  5311.305176   1.2497E-12  
  5314.044922   1.2445E-12  
  5316.784668   1.2391E-12  
  5319.523926   1.2397E-12  
  5322.263672   1.2399E-12  
  5325.00293    1.2348E-12  
  5327.742188   1.2229E-12  
  5330.481445   1.2136E-12  
  5333.221191   1.2237E-12  
  5335.960449   1.2365E-12  
  5338.699707   1.2374E-12  
  5341.438965   1.2279E-12  
  5344.178223   1.2281E-12  
  5346.916992   1.2322E-12  
  5349.65625    1.2358E-12  
  5352.395508   1.2419E-12  
  5355.134277   1.2323E-12  
  5357.873535   1.2432E-12  
  5360.612305   1.2429E-12  
  5363.351562   1.2391E-12  
  5366.090332   1.2356E-12  
  5368.829102   1.2303E-12  
  5371.567871   1.2175E-12  
  5374.306641   1.217E-12   
  5377.045898   1.2329E-12  
  5379.78418    1.2334E-12  
  5382.522949   1.2322E-12  
  5385.261719   1.2267E-12  
  5388.000488   1.2259E-12  
  5390.739258   1.2312E-12  
  5393.477539   1.2292E-12  
  5396.216309   1.2198E-12  
  5398.95459    1.21E-12    
  5401.692871   1.2072E-12  
  5404.431641   1.213E-12   
  5407.169922   1.2066E-12  
  5409.908203   1.2111E-12  
  5412.646484   1.2124E-12  
  5415.384766   1.2141E-12  
  5418.123047   1.2199E-12  
  5420.861328   1.2215E-12  
  5423.599609   1.2208E-12  
  5426.337402   1.2128E-12  
  5429.075684   1.2128E-12  
  5431.813965   1.205E-12   
  5434.551758   1.2038E-12  
  5437.289551   1.2062E-12  
  5440.027832   1.2111E-12  
  5442.765625   1.2132E-12  
  5445.503418   1.2129E-12  
  5448.241211   1.2059E-12  
  5453.51416    1.2056E-12  
  5458.384766   1.1986E-12  
  5463.255371   1.2077E-12  
  5468.125977   1.2029E-12  
  5472.996582   1.2073E-12  
  5477.867676   1.2077E-12  
  5482.738281   1.2007E-12  
  5487.609375   1.2013E-12  
  5492.47998    1.2042E-12  
  5497.351074   1.1979E-12  
  5502.222168   1.2005E-12  
  5507.093262   1.1954E-12  
  5511.964355   1.1949E-12  
  5516.835449   1.1982E-12  
  5521.707031   1.2058E-12  
  5526.578125   1.1909E-12  
  5531.449219   1.1842E-12  
  5536.320801   1.1909E-12  
  5541.192383   1.1847E-12  
  5546.063965   1.1937E-12  
  5550.935547   1.1981E-12  
  5555.807129   1.189E-12   
  5560.678711   1.1871E-12  
  5565.550293   1.1852E-12  
  5570.422363   1.1828E-12  
  5575.293945   1.1767E-12  
  5580.166016   1.1783E-12  
  5585.038086   1.1845E-12  
  5589.909668   1.1741E-12  
  5594.781738   1.1664E-12  
  5599.653809   1.176E-12   
  5604.526367   1.1704E-12  
  5609.398438   1.1809E-12  
  5614.270508   1.17E-12    
  5619.143066   1.1618E-12  
  5624.015137   1.1709E-12  
  5628.887695   1.1759E-12  
  5633.760254   1.1667E-12  
  5638.632812   1.1634E-12  
  5643.505371   1.1638E-12  
  5648.37793    1.1666E-12  
  5653.250488   1.1649E-12  
  5658.123535   1.1642E-12  
  5662.996094   1.1619E-12  
  5667.868652   1.1607E-12  
  5672.741699   1.1583E-12  
  5677.614746   1.1476E-12  
  5682.487793   1.158E-12   
  5687.36084    1.1535E-12  
  5692.233887   1.1505E-12  
  5697.106934   1.1546E-12  
  5701.97998    1.1596E-12  
  5706.853516   1.1501E-12  
  5711.726562   1.1493E-12  
  5716.600098   1.1529E-12  
  5721.473145   1.1487E-12  
  5726.34668    1.1461E-12  
  5731.220215   1.1443E-12  
  5736.09375    1.1443E-12  
  5740.967285   1.1445E-12  
  5745.84082    1.1431E-12  
  5750.714844   1.1457E-12  
  5755.588379   1.1367E-12  
  5760.461914   1.1352E-12  
  5765.335938   1.1395E-12  
  5770.209961   1.1408E-12  
  5775.083496   1.1466E-12  
  5779.95752    1.149E-12   
  5784.831543   1.1379E-12  
  5789.705566   1.1334E-12  
  5794.580078   1.131E-12   
  5799.454102   1.1298E-12  
  5804.328125   1.1288E-12  
  5809.202637   1.1264E-12  
  5814.07666    1.1306E-12  
  5818.951172   1.1305E-12  
  5823.825684   1.1275E-12  
  5828.700195   1.1231E-12  
  5833.574707   1.1178E-12  
  5838.449219   1.1168E-12  
  5843.32373    1.1231E-12  
  5848.198242   1.1181E-12  
  5853.072754   1.1028E-12  
  5857.947754   1.0887E-12  
  5862.822266   1.105E-12   
  5867.697266   1.1103E-12  
  5872.572266   1.116E-12   
  5877.447266   1.1117E-12  
  5882.321777   1.1094E-12  
  5887.196777   1.1031E-12  
  5892.072266   1.0795E-12  
  5896.947266   1.0841E-12  
  5901.822266   1.0917E-12  
  5906.697266   1.0999E-12  
  5911.572754   1.1059E-12  
  5916.448242   1.0988E-12  
  5921.323242   1.1058E-12  
  5926.19873    1.0957E-12  
  5931.074219   1.0999E-12  
  5935.949707   1.0953E-12  
  5940.825195   1.0993E-12  
  5945.700684   1.0938E-12  
  5950.576172   1.0954E-12  
  5955.45166    1.0999E-12  
  5960.327637   1.0876E-12  
  5965.203125   1.0908E-12  
  5970.079102   1.0926E-12  
  5974.955078   1.0927E-12  
  5979.830566   1.0857E-12  
  5984.706543   1.0873E-12  
  5989.58252    1.0857E-12  
  5994.458496   1.0849E-12  
  5999.334473   1.0866E-12  
  6004.210449   1.0769E-12  
  6009.086914   1.0782E-12  
  6013.962891   1.0785E-12  
  6018.839355   1.0778E-12  
  6023.715332   1.0797E-12  
  6028.591797   1.0732E-12  
  6033.468262   1.0751E-12  
  6038.344238   1.0766E-12  
  6043.220703   1.0889E-12  
  6048.097168   1.0778E-12  
  6052.973633   1.0686E-12  
  6057.850098   1.0681E-12  
  6062.727051   1.0658E-12  
  6067.603516   1.0651E-12  
  6072.47998    1.0644E-12  
  6077.356934   1.0614E-12  
  6082.233887   1.0665E-12  
  6087.110352   1.0603E-12  
  6091.987305   1.0597E-12  
  6096.864258   1.0611E-12  
  6101.741211   1.0611E-12  
  6106.618164   1.0635E-12  
  6111.495117   1.0585E-12  
  6116.37207    1.0561E-12  
  6121.249023   1.051E-12   
  6126.126465   1.0442E-12  
  6131.003418   1.0532E-12  
  6135.880859   1.053E-12   
  6140.757812   1.0442E-12  
  6145.635254   1.0416E-12  
  6150.512695   1.0427E-12  
  6155.389648   1.0445E-12  
  6160.26709    1.0427E-12  
  6165.144531   1.0349E-12  
  6170.021973   1.0357E-12  
  6174.899902   1.0425E-12  
  6179.777344   1.0417E-12  
  6184.654785   1.0395E-12  
  6189.532715   1.0392E-12  
  6194.410156   1.0383E-12  
  6199.288086   1.0414E-12  
  6204.165527   1.0396E-12  
  6209.043457   1.0357E-12  
  6213.921387   1.0367E-12  
  6218.799316   1.0312E-12  
  6223.677246   1.0258E-12  
  6228.555176   1.0319E-12  
  6233.433105   1.0299E-12  
  6238.311035   1.026E-12   
  6243.188965   1.0225E-12  
  6248.067383   1.0245E-12  
  6252.945312   1.024E-12   
  6257.823242   1.0226E-12  
  6262.70166    1.0214E-12  
  6267.580078   1.0162E-12  
  6272.458008   1.0155E-12  
  6277.336426   1.0241E-12  
  6282.214844   1.0238E-12  
  6287.093262   1.0178E-12  
  6291.97168    1.0191E-12  
  6296.850098   1.0219E-12  
  6301.728516   1.0158E-12  
  6306.607422   1.0108E-12  
  6311.48584    1.011E-12   
  6316.364258   1.0062E-12  
  6321.243164   9.9959E-13  
  6326.121582   9.946E-13   
  6331.000488   9.9626E-13  
  6335.879395   9.9721E-13  
  6340.757812   1.0005E-12  
  6345.636719   9.9776E-13  
  6350.515625   9.9892E-13  
  6355.394531   1.0015E-12  
  6360.273438   1.0038E-12  
  6365.152344   9.9555E-13  
  6370.031738   9.9746E-13  
  6374.910645   9.9659E-13  
  6379.789551   9.9567E-13  
  6384.668945   9.9441E-13  
  6389.547852   9.9979E-13  
  6394.427246   9.8883E-13  
  6399.306152   9.9691E-13  
  6404.185547   9.9285E-13  
  6409.064941   9.8327E-13  
  6413.943848   9.8286E-13  
  6418.823242   9.8121E-13  
  6423.702637   9.7983E-13  
  6428.582031   9.8418E-13  
  6433.461426   9.7888E-13  
  6438.341309   9.7787E-13  
  6443.220703   9.7431E-13  
  6448.100098   9.7038E-13  
  6452.97998    9.7419E-13  
  6457.859375   9.7244E-13  
  6462.73877    9.7078E-13  
  6467.618652   9.6942E-13  
  6472.498535   9.7398E-13  
  6477.37793    9.6662E-13  
  6482.257812   9.7059E-13  
  6487.137695   9.7202E-13  
  6492.017578   9.6351E-13  
  6496.897461   9.6343E-13  
  6501.777344   9.605E-13   
  6506.657227   9.655E-13   
  6511.537109   9.6545E-13  
  6516.416992   9.6592E-13  
  6521.297363   9.6E-13     
  6526.177246   9.579E-13   
  6531.057129   9.6032E-13  
  6535.9375     9.5743E-13  
  6540.817871   9.5606E-13  
  6545.697754   9.4445E-13  
  6550.578125   9.2915E-13  
  6555.458496   8.9619E-13  
  6560.338379   8.6106E-13  
  6565.21875    8.0624E-13  
  6570.099121   8.1581E-13  
  6574.979492   8.8115E-13  
  6579.859863   9.1177E-13  
  6584.740234   9.3069E-13  
  6589.620605   9.4189E-13  
  6594.501465   9.4269E-13  
  6599.381836   9.4387E-13  
  6604.262207   9.457E-13   
  6609.143066   9.4943E-13  
  6614.023438   9.435E-13   
  6618.904297   9.4549E-13  
  6623.784668   9.4234E-13  
  6628.665527   9.4623E-13  
  6633.546387   9.41E-13    
  6638.426758   9.4044E-13  
  6643.307617   9.4366E-13  
  6648.188477   9.356E-13   
  6653.069336   9.393E-13   
  6657.950195   9.3495E-13  
  6662.831055   9.3351E-13  
  6667.711914   9.3209E-13  
  6672.592773   9.3517E-13  
  6677.474121   9.361E-13   
  6682.35498    9.262E-13   
  6687.23584    9.3112E-13  
  6692.117188   9.2603E-13  
  6696.998047   9.2667E-13  
  6701.878906   9.2806E-13  
  6706.760254   9.2806E-13  
  6711.641602   9.2447E-13  
  6716.522461   9.2059E-13  
  6721.403809   9.2277E-13  
  6726.285156   9.257E-13   
  6731.166504   9.2179E-13  
  6736.047852   9.1921E-13  
  6740.928711   9.2199E-13  
  6745.810059   9.2407E-13  
  6750.691895   9.1838E-13  
  6755.573242   9.1593E-13  
  6760.45459    9.131E-13   
  6765.335938   9.1453E-13  
  6770.217285   9.1342E-13  
  6775.099121   9.1437E-13  
  6779.980469   9.1179E-13  
  6784.861816   9.0837E-13  
  6789.743652   9.0924E-13  
  6794.625      9.0766E-13  
  6799.506836   9.0877E-13  
  6804.388184   9.0493E-13  
  6809.27002    9.0304E-13  
  6814.151855   9.0692E-13  
  6819.033691   9.0546E-13  
  6823.915039   9.0121E-13  
  6828.796875   9.0531E-13  
  6833.678711   9.0466E-13  
  6838.560547   9.0343E-13  
  6843.442383   8.9569E-13  
  6848.324219   8.9619E-13  
  6853.206055   8.9735E-13  
  6858.087891   8.8826E-13  
  6862.970215   8.8895E-13  
  6867.852051   8.867E-13   
  6872.733887   8.9128E-13  
  6877.616211   8.9111E-13  
  6882.498047   8.8762E-13  
  6887.379883   8.9197E-13  
  6892.262207   8.9444E-13  
  6897.144043   8.9114E-13  
  6902.026367   8.7969E-13  
  6906.908691   8.8272E-13  
  6911.790527   8.8239E-13  
  6916.672852   8.8788E-13  
  6921.555176   8.8173E-13  
  6926.4375     8.821E-13   
  6931.319336   8.8244E-13  
  6936.20166    8.7523E-13  
  6941.083984   8.7848E-13  
  6945.966309   8.7877E-13  
  6950.848633   8.7305E-13  
  6955.730957   8.7169E-13  
  6960.613281   8.7289E-13  
  6965.496094   8.7584E-13  
  6970.378418   8.7332E-13  
  6975.260742   8.7027E-13  
  6980.143066   8.7132E-13  
  6985.025879   8.711E-13   
  6989.908203   8.6849E-13  
  6994.790527   8.6688E-13  
  6999.67334    8.7086E-13  
  7004.555664   8.6297E-13  
  7009.438477   8.6453E-13  
  7014.320801   8.6191E-13  
  7019.203613   8.5749E-13  
  7024.086426   8.6236E-13  
  7028.96875    8.577E-13   
  7033.851562   8.5762E-13  
  7038.734375   8.546E-13   
  7043.617188   8.5363E-13  
  7048.5        8.5308E-13  
  7053.382324   8.5266E-13  
  7058.265137   8.5305E-13  
  7063.147949   8.5608E-13  
  7068.030762   8.5206E-13  
  7072.913574   8.5194E-13  
  7077.796387   8.481E-13   
  7082.679688   8.4713E-13  
  7087.5625     8.4736E-13  
  7092.445312   8.4754E-13  
  7097.328125   8.4754E-13  
  7102.210938   8.4766E-13  
  7107.094238   8.4594E-13  
  7111.977051   8.4543E-13  
  7116.859863   8.4261E-13  
  7121.743164   8.4356E-13  
  7126.625977   8.3788E-13  
  7131.509277   8.3891E-13  
  7136.39209    8.381E-13   
  7141.275391   8.402E-13   
  7146.158203   8.3689E-13  
  7151.041504   8.3411E-13  
  7155.924805   8.279E-13   
  7160.807617   8.2984E-13  
  7165.690918   8.3027E-13  
  7170.574219   8.3004E-13  
  7175.45752    8.3245E-13  
  7180.340332   8.2816E-13  
  7185.223633   8.2713E-13  
  7190.106934   8.2904E-13  
  7194.990234   8.2448E-13  
  7199.873535   8.2524E-13  
  7204.756836   8.2282E-13  
  7209.640137   8.2406E-13  
  7214.523438   8.2385E-13  
  7219.406738   8.2358E-13  
  7224.290039   8.2618E-13  
  7229.17334    8.2257E-13  
  7234.056641   8.1967E-13  
  7238.94043    8.1633E-13  
  7243.82373    8.1925E-13  
  7248.707031   8.1777E-13  
  7253.590332   8.1744E-13  
  7258.474121   8.1318E-13  
  7263.357422   8.1312E-13  
  7268.240723   8.1558E-13  
  7273.124512   8.1627E-13  
  7278.007812   8.1043E-13  
  7282.891602   8.1164E-13  
  7287.774902   8.0759E-13  
  7292.658691   8.1236E-13  
  7297.541992   8.0757E-13  
  7302.425781   8.0552E-13  
  7307.309082   8.037E-13   
  7312.192871   8.0315E-13  
  7317.076172   8.0436E-13  
  7321.959961   8.061E-13   
  7326.84375    8.0108E-13  
  7331.727051   8.0061E-13  
  7336.61084    7.9938E-13  
  7341.494629   7.9917E-13  
  7346.378418   7.9799E-13  
  7351.262207   8.0154E-13  
  7356.145508   7.9709E-13  
  7361.029297   7.9695E-13  
  7365.913086   7.912E-13   
  7370.796875   7.9276E-13  
  7375.680664   7.9051E-13  
  7380.564453   7.9416E-13  
  7385.448242   7.9158E-13  
  7390.332031   7.84E-13    
  7395.21582    7.8852E-13  
  7400.099609   7.8798E-13  
  7404.983398   7.8576E-13  
  7409.867188   7.8217E-13  
  7414.750977   7.8206E-13  
  7419.634766   7.8329E-13  
  7424.518555   7.8377E-13  
  7429.402832   7.7827E-13  
  7434.286621   7.7877E-13  
  7439.17041    7.7915E-13  
  7444.054199   7.8216E-13  
  7448.938477   7.8202E-13  
  7453.822266   7.8123E-13  
  7458.706055   7.7827E-13  
  7463.589844   7.7498E-13  
  7468.474121   7.7269E-13  
  7473.35791    7.734E-13   
  7478.241699   7.7425E-13  
  7483.125977   7.7266E-13  
  7488.009766   7.7211E-13  
  7492.894043   7.6959E-13  
  7497.777832   7.6941E-13  
  7502.662109   7.7061E-13  
  7507.545898   7.6922E-13  
  7512.429688   7.6811E-13  
  7517.313965   7.6433E-13  
  7522.197754   7.6166E-13  
  7527.082031   7.6079E-13  
  7531.966309   7.6205E-13  
  7536.850098   7.6213E-13  
  7541.734375   7.6701E-13  
  7546.618164   7.6587E-13  
  7551.502441   7.6E-13     
  7556.386719   7.5929E-13  
  7561.270508   7.5932E-13  
  7566.154785   7.6107E-13  
  7571.039062   7.5376E-13  
  7575.922852   7.5407E-13  
  7580.807129   7.5556E-13  
  7585.691406   7.5483E-13  
  7590.575195   7.5459E-13  
  7595.459473   7.5739E-13  
  7600.34375    7.5151E-13  
  7605.228027   7.5097E-13  
  7610.111816   7.4857E-13  
  7614.996094   7.5099E-13  
  7619.880371   7.4888E-13  
  7624.764648   7.4678E-13  
  7629.648926   7.4273E-13  
  7634.532715   7.4516E-13  
  7639.416992   7.4216E-13  
  7644.30127    7.4464E-13  
  7649.185547   7.4682E-13  
  7654.069824   7.4525E-13  
  7658.954102   7.3581E-13  
  7663.838379   7.3478E-13  
  7668.722168   7.374E-13   
  7673.606445   7.3718E-13  
  7678.490723   7.3499E-13  
  7683.375      7.3898E-13  
  7688.259277   7.3551E-13  
  7693.143555   7.3889E-13  
  7698.027832   7.331E-13   
  7702.912109   7.3229E-13  
  7707.796387   7.3334E-13  
  7712.680664   7.2969E-13  
  7717.564941   7.3066E-13  
  7722.449219   7.3278E-13  
  7727.333496   7.307E-13   
  7732.217773   7.3312E-13  
  7737.102051   7.3078E-13  
  7741.986328   7.268E-13   
  7746.870605   7.2221E-13  
  7751.754883   7.2315E-13  
  7756.63916    7.2495E-13  
  7761.523438   7.2558E-13  
  7766.407715   7.2413E-13  
  7771.291992   7.2203E-13  
  7776.17627    7.2063E-13  
  7781.060547   7.1535E-13  
  7785.944824   7.1862E-13  
  7790.829102   7.1912E-13  
  7795.713379   7.1671E-13  
  7800.597656   7.1412E-13  
  7805.481934   7.168E-13   
  7810.366211   7.179E-13   
  7815.250488   7.1844E-13  
  7820.135254   7.1636E-13  
  7825.019531   7.1328E-13  
  7829.903809   7.0989E-13  
  7834.788086   7.0403E-13  
  7839.672363   7.0994E-13  
  7844.556641   7.0642E-13  
  7849.440918   7.0506E-13  
  7854.325195   7.1002E-13  
  7859.209473   7.1276E-13  
  7864.09375    7.1091E-13  
  7868.978027   7.0589E-13  
  7873.862305   7.0879E-13  
  7878.746582   7.0246E-13  
  7883.631348   7.0142E-13  
  7888.515625   7.051E-13   
  7893.399902   7.0639E-13  
  7898.28418    7.0243E-13  
  7903.168457   7.0087E-13  
  7908.052734   6.9827E-13  
  7912.937012   6.9408E-13  
  7917.821289   6.9274E-13  
  7922.705566   6.9639E-13  
  7927.589844   6.9873E-13  
  7932.474121   6.9475E-13  
  7937.358398   6.9543E-13  
  7942.242676   6.8909E-13  
  7947.126953   6.9235E-13  
  7952.01123    6.9165E-13  
  7956.895508   6.8754E-13  
  7961.779785   6.8785E-13  
  7966.664062   6.8507E-13  
  7971.54834    6.8746E-13  
  7976.432617   6.9439E-13  
  7981.316895   6.9458E-13  
  7986.201172   6.9228E-13  
  7991.085449   6.9005E-13  
  7995.969727   6.8606E-13  
  8000.854004   6.7969E-13  
  8005.738281   6.8616E-13  
  8010.622559   6.8648E-13  
  8015.506836   6.8411E-13  
  8020.391113   6.8121E-13  
  8025.275391   6.8018E-13  
  8030.159668   6.7951E-13  
  8035.043945   6.7425E-13  
  8039.928223   6.7648E-13  
  8044.8125     6.7531E-13  
  8049.696777   6.7359E-13  
  8054.581055   6.7375E-13  
  8059.464844   6.757E-13   
  8064.349121   6.7587E-13  
  8069.233398   6.6895E-13  
  8074.117676   6.6818E-13  
  8079.001953   6.7023E-13  
  8083.88623    6.6607E-13  
  8088.77002    6.6871E-13  
  8093.654297   6.6637E-13  
  8098.538574   6.6486E-13  
  8103.422852   6.703E-13   
  8108.307129   6.6113E-13  
  8113.190918   6.6387E-13  
  8118.075195   6.6511E-13  
  8122.959473   6.6371E-13  
  8127.84375    6.6065E-13  
  8132.727539   6.6671E-13  
  8137.611816   6.5787E-13  
  8142.496094   6.5735E-13  
  8147.379883   6.6385E-13  
  8152.26416    6.6093E-13  
  8157.148438   6.6233E-13  
  8162.032227   6.6181E-13  
  8166.916504   6.5626E-13  
  8171.800293   6.5848E-13  
  8176.68457    6.5761E-13  
  8181.568848   6.5274E-13  
  8186.452637   6.4726E-13  
  8191.336914   6.5242E-13  
  8196.220703   6.4996E-13  
  8201.104492   6.4956E-13  
  8205.989258   6.4689E-13  
  8210.873047   6.5022E-13  
  8215.756836   6.4873E-13  
  8220.640625   6.4755E-13  
  8225.524414   6.4843E-13  
  8230.40918    6.4935E-13  
  8235.292969   6.4717E-13  
  8240.176758   6.4614E-13  
  8245.060547   6.4964E-13  
  8249.944336   6.4468E-13  
  8254.829102   6.458E-13   
  8259.712891   6.4268E-13  
  8264.59668    6.39E-13    
  8269.480469   6.4241E-13  
  8274.364258   6.4223E-13  
  8279.248047   6.4236E-13  
  8284.131836   6.4111E-13  
  8289.015625   6.3753E-13  
  8293.899414   6.3601E-13  
  8298.783203   6.3992E-13  
  8303.666992   6.3376E-13  
  8308.551758   6.3502E-13  
  8313.435547   6.3688E-13  
  8318.319336   6.3463E-13  
  8323.203125   6.3143E-13  
  8328.086914   6.329E-13   
  8332.970703   6.3054E-13  
  8337.854492   6.321E-13   
  8342.738281   6.2877E-13  
  8347.621094   6.267E-13   
  8352.504883   6.3037E-13  
  8357.388672   6.2751E-13  
  8362.272461   6.24E-13    
  8367.15625    6.2102E-13  
  8372.040039   6.1973E-13  
