# WAVELENGTH    FLUX         
  5202.687012   2.1731E-12   
  5205.427734   2.1278E-12   
  5208.168945   2.1019E-12   
  5210.910156   2.1443E-12   
  5213.650879   2.1764E-12   
  5216.39209    2.1716E-12   
  5219.132812   2.1829E-12   
  5221.873535   2.2151E-12   
  5224.614746   2.1427E-12   
  5227.355469   2.0443E-12   
  5230.096191   2.0988E-12   
  5232.836914   2.1262E-12   
  5235.577637   2.1595E-12   
  5238.318359   2.2325E-12   
  5241.059082   2.2615E-12   
  5243.799805   2.2592E-12   
  5246.540527   2.2423E-12   
  5249.280762   2.1995E-12   
  5252.021484   2.1962E-12   
  5254.762207   2.2017E-12   
  5257.502441   2.2221E-12   
  5260.243164   2.2146E-12   
  5262.983398   2.066E-12    
  5265.723633   1.9411E-12   
  5268.463867   1.9264E-12   
  5271.20459    1.9444E-12   
  5273.944824   2.0586E-12   
  5276.685059   2.1164E-12   
  5279.425293   2.1922E-12   
  5282.165527   2.169E-12    
  5284.905762   2.1845E-12   
  5287.645508   2.2705E-12   
  5290.385742   2.3048E-12   
  5293.125977   2.297E-12    
  5295.865723   2.2205E-12   
  5298.605957   2.163E-12    
  5301.345703   2.1956E-12   
  5304.085449   2.2513E-12   
  5306.825684   2.2922E-12   
  5309.56543    2.3162E-12   
  5312.305176   2.3166E-12   
  5315.044922   2.2764E-12   
  5317.784668   2.2411E-12   
  5320.524414   2.2368E-12   
  5323.26416    2.1796E-12   
  5326.003906   2.1087E-12   
  5328.743652   2.0511E-12   
  5331.48291    2.1429E-12   
  5334.222656   2.2076E-12   
  5336.961914   2.2219E-12   
  5339.70166    2.1787E-12   
  5342.440918   2.1706E-12   
  5345.180176   2.2023E-12   
  5347.919922   2.2058E-12   
  5350.65918    2.2215E-12   
  5353.398438   2.2736E-12   
  5356.137695   2.2971E-12   
  5358.876953   2.3199E-12   
  5361.616211   2.278E-12    
  5364.355469   2.2142E-12   
  5367.094238   2.1742E-12   
  5369.833496   2.1317E-12   
  5372.572754   2.1318E-12   
  5375.311523   2.2204E-12   
  5378.050781   2.2416E-12   
  5380.789551   2.2276E-12   
  5383.52832    2.2083E-12   
  5386.267578   2.2318E-12   
  5389.006348   2.2104E-12   
  5391.745117   2.1624E-12   
  5394.483887   2.1438E-12   
  5397.222656   2.1177E-12   
  5399.961426   2.1104E-12   
  5402.699707   2.0986E-12   
  5405.438477   2.0473E-12   
  5408.177246   2.0767E-12   
  5410.915527   2.1101E-12   
  5413.654297   2.155E-12    
  5416.392578   2.183E-12    
  5419.131348   2.1926E-12   
  5421.869629   2.1748E-12   
  5424.60791    2.1577E-12   
  5427.346191   2.1821E-12   
  5430.084473   2.1688E-12   
  5432.822754   2.148E-12    
  5435.561035   2.1333E-12   
  5438.299316   2.2071E-12   
  5441.037598   2.2406E-12   
  5443.775879   2.2197E-12   
  5446.513672   2.1557E-12   
  5449.251953   2.1876E-12   
  5451.587402   2.1758E-12   
  5456.458496   2.1648E-12   
  5461.32959    2.1825E-12   
  5466.200195   2.1672E-12   
  5471.071289   2.1659E-12   
  5475.942383   2.1382E-12   
  5480.813477   2.1208E-12   
  5485.685059   2.1481E-12   
  5490.556152   2.1559E-12   
  5495.427734   2.1746E-12   
  5500.298828   2.1647E-12   
  5505.17041    2.1571E-12   
  5510.041992   2.1468E-12   
  5514.913574   2.1466E-12   
  5519.785156   2.1793E-12   
  5524.656738   2.1861E-12   
  5529.52832    2.1304E-12   
  5534.399902   2.1471E-12   
  5539.271973   2.1603E-12   
  5544.143555   2.1619E-12   
  5549.015625   2.1885E-12   
  5553.887695   2.1966E-12   
  5558.759766   2.1574E-12   
  5563.631836   2.1405E-12   
  5568.503906   2.1169E-12   
  5573.375977   2.1134E-12   
  5578.248535   2.1189E-12   
  5583.120605   2.1196E-12   
  5587.993164   2.0764E-12   
  5592.865234   2.0593E-12   
  5597.737793   2.0682E-12   
  5602.610352   2.0794E-12   
  5607.48291    2.1319E-12   
  5612.355469   2.1619E-12   
  5617.228027   2.093E-12    
  5622.101074   2.0961E-12   
  5626.973633   2.1109E-12   
  5631.84668    2.1562E-12   
  5636.719238   2.1166E-12   
  5641.592285   2.0938E-12   
  5646.465332   2.1158E-12   
  5651.338379   2.1179E-12   
  5656.211426   2.0902E-12   
  5661.084473   2.0756E-12   
  5665.95752    2.0978E-12   
  5670.831055   2.1232E-12   
  5675.704102   2.1456E-12   
  5680.577637   2.1127E-12   
  5685.451172   2.1064E-12   
  5690.324219   2.1007E-12   
  5695.197754   2.1235E-12   
  5700.071289   2.1089E-12   
  5704.944824   2.0945E-12   
  5709.818848   2.0431E-12   
  5714.692383   2.0658E-12   
  5719.565918   2.1362E-12   
  5724.439941   2.1651E-12   
  5729.313477   2.1624E-12   
  5734.1875     2.1571E-12   
  5739.061523   2.1629E-12   
  5743.935547   2.162E-12    
  5748.80957    2.1384E-12   
  5753.683594   2.1145E-12   
  5758.557617   2.1071E-12   
  5763.432129   2.1042E-12   
  5768.306152   2.1468E-12   
  5773.180176   2.1435E-12   
  5778.054688   2.133E-12    
  5782.929199   2.1046E-12   
  5787.803711   2.0803E-12   
  5792.678223   2.1008E-12   
  5797.552734   2.1146E-12   
  5802.427246   2.1248E-12   
  5807.301758   2.1094E-12   
  5812.17627    2.1163E-12   
  5817.05127    2.128E-12    
  5821.925781   2.1469E-12   
  5826.800781   2.1498E-12   
  5831.675293   2.1383E-12   
  5836.550293   2.1266E-12   
  5841.425293   2.1306E-12   
  5846.300293   2.1339E-12   
  5851.175293   2.1091E-12   
  5856.050293   2.0629E-12   
  5860.925781   2.034E-12    
  5865.800781   2.078E-12    
  5870.675781   2.0958E-12   
  5875.55127    2.1146E-12   
  5880.426758   2.0959E-12   
  5885.301758   2.0631E-12   
  5890.177246   1.975E-12    
  5895.052734   1.9287E-12   
  5899.928223   1.9732E-12   
  5904.803711   2.057E-12    
  5909.679199   2.0747E-12   
  5914.555176   2.0817E-12   
  5919.430664   2.0731E-12   
  5924.306641   2.1019E-12   
  5929.182129   2.06E-12     
  5934.058105   2.0733E-12   
  5938.934082   2.0837E-12   
  5943.810059   2.0889E-12   
  5948.686035   2.0642E-12   
  5953.562012   2.0628E-12   
  5958.437988   2.0727E-12   
  5963.313965   2.0756E-12   
  5968.189941   2.0852E-12   
  5973.066406   2.0834E-12   
  5977.942383   2.063E-12    
  5982.818848   2.0427E-12   
  5987.694824   2.0404E-12   
  5992.571289   2.0533E-12   
  5997.447754   2.0428E-12   
  6002.324219   2.0424E-12   
  6007.200684   2.0171E-12   
  6012.077148   2.0104E-12   
  6016.953613   2.0032E-12   
  6021.830566   1.9982E-12   
  6026.707031   2.0139E-12   
  6031.583496   2.036E-12    
  6036.460449   2.0513E-12   
  6041.337402   2.0552E-12   
  6046.213867   2.0782E-12   
  6051.09082    2.0617E-12   
  6055.967773   2.0353E-12   
  6060.844727   2.0218E-12   
  6065.72168    2.0158E-12   
  6070.598633   2.0222E-12   
  6075.476074   2.0128E-12   
  6080.353027   2.0019E-12   
  6085.22998    2.0023E-12   
  6090.107422   1.9853E-12   
  6094.984375   1.9837E-12   
  6099.861816   1.992E-12    
  6104.739258   1.9719E-12   
  6109.616699   1.9966E-12   
  6114.494141   1.9919E-12   
  6119.371582   1.9834E-12   
  6124.249023   1.9635E-12   
  6129.126465   1.9458E-12   
  6134.003906   1.9614E-12   
  6138.881348   1.9293E-12   
  6143.759277   1.9388E-12   
  6148.636719   1.9563E-12   
  6153.514648   1.9443E-12   
  6158.392578   1.9289E-12   
  6163.27002    1.894E-12    
  6168.147949   1.8892E-12   
  6173.025879   1.9085E-12   
  6177.903809   1.9487E-12   
  6182.781738   1.9648E-12   
  6187.659668   1.9626E-12   
  6192.537598   1.948E-12    
  6197.416016   1.9615E-12   
  6202.293945   1.972E-12    
  6207.172363   1.9843E-12   
  6212.050293   1.9689E-12   
  6216.928711   1.9432E-12   
  6221.806641   1.9287E-12   
  6226.685059   1.94E-12     
  6231.563477   1.9241E-12   
  6236.441895   1.9305E-12   
  6241.320312   1.9152E-12   
  6246.19873    1.8905E-12   
  6251.077148   1.901E-12    
  6255.956055   1.8821E-12   
  6260.834473   1.9003E-12   
  6265.712891   1.9241E-12   
  6270.591797   1.9289E-12   
  6275.470215   1.9385E-12   
  6280.349121   1.9454E-12   
  6285.228027   1.945E-12    
  6290.106445   1.9437E-12   
  6294.985352   1.9264E-12   
  6299.864258   1.9215E-12   
  6304.743164   1.9054E-12   
  6309.62207    1.9144E-12   
  6314.500977   1.8898E-12   
  6319.380371   1.8684E-12   
  6324.259277   1.8742E-12   
  6329.138184   1.8773E-12   
  6334.017578   1.8792E-12   
  6338.896484   1.8659E-12   
  6343.775879   1.8846E-12   
  6348.654785   1.8832E-12   
  6353.53418    1.8939E-12   
  6358.413574   1.8816E-12   
  6363.292969   1.8759E-12   
  6368.172363   1.8808E-12   
  6373.051758   1.891E-12    
  6377.931152   1.9107E-12   
  6382.810547   1.9069E-12   
  6387.689941   1.8985E-12   
  6392.569336   1.9016E-12   
  6397.449219   1.8637E-12   
  6402.328613   1.8696E-12   
  6407.208496   1.8658E-12   
  6412.087891   1.8437E-12   
  6416.967773   1.8526E-12   
  6421.847656   1.8459E-12   
  6426.727051   1.861E-12    
  6431.606934   1.8652E-12   
  6436.486816   1.862E-12    
  6441.366699   1.8558E-12   
  6446.246582   1.8723E-12   
  6451.126465   1.8348E-12   
  6456.006836   1.841E-12    
  6460.886719   1.8442E-12   
  6465.766602   1.8321E-12   
  6470.646973   1.8544E-12   
  6475.526855   1.86E-12     
  6480.407227   1.8564E-12   
  6485.287109   1.8355E-12   
  6490.16748    1.8468E-12   
  6495.047852   1.7862E-12   
  6499.927734   1.7885E-12   
  6504.808105   1.8314E-12   
  6509.688477   1.8575E-12   
  6514.568848   1.8586E-12   
  6519.449219   1.8467E-12   
  6524.32959    1.8429E-12   
  6529.209961   1.8385E-12   
  6534.09082    1.8435E-12   
  6538.971191   1.8454E-12   
  6543.851562   1.8406E-12   
  6548.732422   1.8042E-12   
  6553.612793   1.7616E-12   
  6558.493652   1.6493E-12   
  6563.374023   1.5537E-12   
  6568.254883   1.6134E-12   
  6573.135742   1.7184E-12   
  6578.016602   1.7682E-12   
  6582.896973   1.7976E-12   
  6587.777832   1.7985E-12   
  6592.658691   1.808E-12    
  6597.539551   1.7954E-12   
  6602.42041    1.8119E-12   
  6607.301758   1.8115E-12   
  6612.182617   1.8198E-12   
  6617.063477   1.8244E-12   
  6621.944336   1.8331E-12   
  6626.825684   1.8158E-12   
  6631.706543   1.8114E-12   
  6636.587891   1.792E-12    
  6641.46875    1.8045E-12   
  6646.350098   1.8072E-12   
  6651.231445   1.8131E-12   
  6656.112305   1.8156E-12   
  6660.993652   1.8041E-12   
  6665.875      1.7875E-12   
  6670.756348   1.795E-12    
  6675.637695   1.7998E-12   
  6680.519043   1.7965E-12   
  6685.400391   1.8055E-12   
  6690.281738   1.8049E-12   
  6695.163086   1.7966E-12   
  6700.044922   1.7882E-12   
  6704.92627    1.7821E-12   
  6709.807617   1.7788E-12   
  6714.689453   1.7667E-12   
  6719.570801   1.7474E-12   
  6724.452637   1.769E-12    
  6729.333984   1.7775E-12   
  6734.21582    1.7716E-12   
  6739.097656   1.7639E-12   
  6743.979004   1.7753E-12   
  6748.86084    1.7752E-12   
  6753.742676   1.7615E-12   
  6758.624512   1.7621E-12   
  6763.506348   1.7578E-12   
  6768.388184   1.7688E-12   
  6773.27002    1.7643E-12   
  6778.151855   1.7713E-12   
  6783.033691   1.7637E-12   
  6787.916016   1.7462E-12   
  6792.797852   1.7572E-12   
  6797.679688   1.7478E-12   
  6802.562012   1.7551E-12   
  6807.443848   1.7474E-12   
  6812.325684   1.744E-12    
  6817.208008   1.7505E-12   
  6822.090332   1.7492E-12   
  6826.972168   1.7517E-12   
  6831.854492   1.7466E-12   
  6836.736816   1.729E-12    
  6841.618652   1.7141E-12   
  6846.500977   1.7053E-12   
  6851.383301   1.7199E-12   
  6856.265625   1.7214E-12   
  6861.147949   1.7054E-12   
  6866.030273   1.7135E-12   
  6870.912598   1.7172E-12   
  6875.794922   1.7167E-12   
  6880.677246   1.7257E-12   
  6885.55957    1.7055E-12   
  6890.442383   1.7239E-12   
  6895.324707   1.7302E-12   
  6900.207031   1.7275E-12   
  6905.089844   1.7053E-12   
  6909.972168   1.7131E-12   
  6914.85498    1.6959E-12   
  6919.737305   1.7038E-12   
  6924.620117   1.6925E-12   
  6929.502441   1.6888E-12   
  6934.385254   1.7038E-12   
  6939.268066   1.6977E-12   
  6944.150391   1.7003E-12   
  6949.033203   1.6934E-12   
  6953.916016   1.6835E-12   
  6958.798828   1.6859E-12   
  6963.681641   1.6863E-12   
  6968.564453   1.6884E-12   
  6973.447266   1.6744E-12   
  6978.330078   1.6556E-12   
  6983.212891   1.6636E-12   
  6988.095703   1.6782E-12   
  6992.978516   1.6802E-12   
  6997.861328   1.6672E-12   
  7002.744629   1.665E-12    
  7007.627441   1.6372E-12   
  7012.510254   1.6407E-12   
  7017.393555   1.6293E-12   
  7022.276367   1.625E-12    
  7027.15918    1.637E-12    
  7032.04248    1.64E-12     
  7036.925293   1.6397E-12   
  7041.808594   1.634E-12    
  7046.691895   1.6532E-12   
  7051.574707   1.6521E-12   
  7056.458008   1.648E-12    
  7061.341309   1.6488E-12   
  7066.224121   1.6452E-12   
  7071.107422   1.6395E-12   
  7075.990723   1.6451E-12   
  7080.874023   1.6382E-12   
  7085.757324   1.6326E-12   
  7090.640625   1.6242E-12   
  7095.523926   1.6327E-12   
  7100.407227   1.632E-12    
  7105.290527   1.6382E-12   
  7110.173828   1.6391E-12   
  7115.057129   1.6201E-12   
  7119.94043    1.6137E-12   
  7124.824219   1.6081E-12   
  7129.70752    1.6146E-12   
  7134.59082    1.6054E-12   
  7139.474121   1.6206E-12   
  7144.35791    1.6205E-12   
  7149.241211   1.6033E-12   
  7154.125      1.61E-12     
  7159.008301   1.603E-12    
  7163.891602   1.5894E-12   
  7168.775391   1.5887E-12   
  7173.658691   1.6034E-12   
  7178.54248    1.5922E-12   
  7183.42627    1.5695E-12   
  7188.30957    1.5603E-12   
  7193.193359   1.5638E-12   
  7198.077148   1.5664E-12   
  7202.960449   1.5735E-12   
  7207.844238   1.566E-12    
  7212.728027   1.5641E-12   
  7217.611816   1.5791E-12   
  7222.495605   1.565E-12    
  7227.379395   1.5741E-12   
  7232.263184   1.5834E-12   
  7237.146484   1.584E-12    
  7242.030273   1.5767E-12   
  7246.914062   1.5851E-12   
  7251.79834    1.5713E-12   
  7256.682129   1.5676E-12   
  7261.565918   1.5667E-12   
  7266.449707   1.5726E-12   
  7271.333496   1.5778E-12   
  7276.217285   1.5722E-12   
  7281.101074   1.5534E-12   
  7285.985352   1.5447E-12   
  7290.869141   1.5187E-12   
  7295.75293    1.5361E-12   
  7300.637207   1.5493E-12   
  7305.520996   1.541E-12    
  7310.404785   1.5317E-12   
  7315.289062   1.5457E-12   
  7320.172852   1.5471E-12   
  7325.057129   1.5462E-12   
  7329.940918   1.535E-12    
  7334.824707   1.542E-12    
  7339.708984   1.5486E-12   
  7344.593262   1.5438E-12   
  7349.477051   1.5405E-12   
  7354.361328   1.5354E-12   
  7359.245117   1.521E-12    
  7364.129395   1.5292E-12   
  7369.013672   1.5283E-12   
  7373.897461   1.533E-12    
  7378.781738   1.5215E-12   
  7383.666016   1.5226E-12   
  7388.550293   1.497E-12    
  7393.434082   1.4903E-12   
  7398.318359   1.5056E-12   
  7403.202637   1.499E-12    
  7408.086914   1.495E-12    
  7412.971191   1.4785E-12   
  7417.855469   1.486E-12    
  7422.739746   1.4843E-12   
  7427.624023   1.5009E-12   
  7432.508301   1.5086E-12   
  7437.392578   1.5064E-12   
  7442.276855   1.5008E-12   
  7447.161133   1.4981E-12   
  7452.04541    1.5034E-12   
  7456.929688   1.5158E-12   
  7461.813965   1.5021E-12   
  7466.698242   1.5023E-12   
  7471.58252    1.5094E-12   
  7476.466797   1.5003E-12   
  7481.351074   1.4998E-12   
  7486.235352   1.4967E-12   
  7491.120117   1.4936E-12   
  7496.004395   1.4783E-12   
  7500.888672   1.4822E-12   
  7505.772949   1.4851E-12   
  7510.657715   1.4751E-12   
  7515.541992   1.4813E-12   
  7520.42627    1.4895E-12   
  7525.310547   1.4758E-12   
  7530.195312   1.4721E-12   
  7535.07959    1.4737E-12   
  7539.963867   1.4826E-12   
  7544.848633   1.487E-12    
  7549.73291    1.4845E-12   
  7554.617676   1.4668E-12   
  7559.501953   1.4665E-12   
  7564.38623    1.4794E-12   
  7569.270996   1.4777E-12   
  7574.155273   1.4616E-12   
  7579.040039   1.4657E-12   
  7583.924316   1.46E-12     
  7588.809082   1.4578E-12   
  7593.693359   1.4619E-12   
  7598.578125   1.4576E-12   
  7603.462402   1.4582E-12   
  7608.347168   1.454E-12    
  7613.231445   1.4477E-12   
  7618.116211   1.4487E-12   
  7623.000977   1.4513E-12   
  7627.885254   1.4621E-12   
  7632.77002    1.4566E-12   
  7637.654297   1.4635E-12   
  7642.539062   1.4604E-12   
  7647.423828   1.4553E-12   
  7652.308105   1.448E-12    
  7657.192871   1.4261E-12   
  7662.077637   1.3978E-12   
  7666.961914   1.3964E-12   
  7671.84668    1.4234E-12   
  7676.731445   1.4469E-12   
  7681.615723   1.4383E-12   
  7686.500488   1.4346E-12   
  7691.385254   1.4213E-12   
  7696.27002    1.4231E-12   
  7701.154297   1.4141E-12   
  7706.039062   1.4264E-12   
  7710.923828   1.4168E-12   
  7715.808105   1.3975E-12   
  7720.692871   1.4162E-12   
  7725.577637   1.4254E-12   
  7730.462402   1.4193E-12   
  7735.347168   1.439E-12    
  7740.231445   1.4266E-12   
  7745.116211   1.4041E-12   
  7750.000977   1.3906E-12   
  7754.885742   1.3986E-12   
  7759.770508   1.4172E-12   
  7764.654785   1.4213E-12   
  7769.539551   1.4191E-12   
  7774.424316   1.4056E-12   
  7779.309082   1.4011E-12   
  7784.193848   1.4024E-12   
  7789.078125   1.4033E-12   
  7793.962891   1.4098E-12   
  7798.847656   1.4014E-12   
  7803.732422   1.3989E-12   
  7808.617188   1.4054E-12   
  7813.501953   1.3959E-12   
  7818.386719   1.4118E-12   
  7823.270996   1.4059E-12   
  7828.155762   1.4023E-12   
  7833.040527   1.3923E-12   
  7837.925293   1.3806E-12   
  7842.810059   1.3942E-12   
  7847.694824   1.3916E-12   
  7852.57959    1.3817E-12   
  7857.463867   1.3949E-12   
  7862.348633   1.4006E-12   
  7867.233398   1.3976E-12   
  7872.118164   1.3851E-12   
  7877.00293    1.3845E-12   
  7881.887695   1.3777E-12   
  7886.772461   1.3806E-12   
  7891.656738   1.3937E-12   
  7896.541504   1.4002E-12   
  7901.42627    1.3816E-12   
  7906.311035   1.3767E-12   
  7911.195801   1.3596E-12   
  7916.080566   1.3484E-12   
  7920.964844   1.3369E-12   
  7925.849609   1.3336E-12   
  7930.734375   1.3304E-12   
  7935.619141   1.3164E-12   
  7940.503906   1.3247E-12   
  7945.388672   1.3115E-12   
  7950.272949   1.3227E-12   
  7955.157715   1.3459E-12   
  7960.04248    1.3365E-12   
  7964.927246   1.3585E-12   
  7969.812012   1.3543E-12   
  7974.696289   1.3548E-12   
  7979.581055   1.3712E-12   
  7984.46582    1.3659E-12   
  7989.350586   1.3518E-12   
  7994.234863   1.3487E-12   
  7999.119629   1.3327E-12   
  8004.004395   1.3235E-12   
  8008.88916    1.3426E-12   
  8013.773438   1.3481E-12   
  8018.658203   1.3461E-12   
  8023.542969   1.3428E-12   
  8028.427734   1.3367E-12   
  8033.312012   1.3369E-12   
  8038.196777   1.328E-12    
  8043.081543   1.3252E-12   
  8047.96582    1.3094E-12   
  8052.850586   1.3128E-12   
  8057.735352   1.3198E-12   
  8062.619629   1.3236E-12   
  8067.504395   1.3144E-12   
  8072.38916    1.3091E-12   
  8077.273438   1.3002E-12   
  8082.158203   1.3006E-12   
  8087.042969   1.2865E-12   
  8091.927246   1.2978E-12   
  8096.812012   1.2937E-12   
  8101.696289   1.2862E-12   
  8106.581055   1.2975E-12   
  8111.465332   1.2984E-12   
  8116.350098   1.3063E-12   
  8121.234375   1.3103E-12   
  8126.119141   1.309E-12    
  8131.003418   1.3122E-12   
  8135.888184   1.316E-12    
  8140.772461   1.2995E-12   
  8145.657227   1.2956E-12   
  8150.541504   1.3033E-12   
  8155.42627    1.2952E-12   
  8160.310547   1.3014E-12   
  8165.195312   1.2949E-12   
  8170.07959    1.2951E-12   
  8174.963867   1.2875E-12   
  8179.848633   1.2861E-12   
  8184.73291    1.2766E-12   
  8189.617188   1.2562E-12   
  8194.501953   1.265E-12    
  8199.385742   1.248E-12    
  8204.270508   1.2538E-12   
  8209.155273   1.2506E-12   
  8214.039062   1.2532E-12   
  8218.923828   1.2555E-12   
  8223.808594   1.2529E-12   
  8228.692383   1.2628E-12   
  8233.577148   1.269E-12    
  8238.460938   1.2519E-12   
  8243.345703   1.2675E-12   
  8248.229492   1.2675E-12   
  8253.114258   1.2626E-12   
  8257.999023   1.2689E-12   
  8262.882812   1.2627E-12   
  8267.767578   1.2505E-12   
  8272.651367   1.2601E-12   
  8277.536133   1.2599E-12   
  8282.419922   1.2648E-12   
  8287.304688   1.258E-12    
  8292.188477   1.2551E-12   
  8297.072266   1.2457E-12   
  8301.957031   1.2494E-12   
  8306.84082    1.2426E-12   
  8311.725586   1.2383E-12   
  8316.609375   1.24E-12     
  8321.494141   1.2465E-12   
  8326.37793    1.2293E-12   
  8331.261719   1.2176E-12   
  8336.146484   1.2152E-12   
  8341.030273   1.2162E-12   
  8345.914062   1.2135E-12   
  8350.798828   1.2123E-12   
  8355.682617   1.2234E-12   
  8360.566406   1.2251E-12   
  8365.451172   1.2173E-12   
  8370.334961   1.2195E-12   
  8375.21875    1.2183E-12   
  8380.103516   1.2308E-12   
  8384.987305   1.2245E-12   
  8389.871094   1.2226E-12   
  8394.754883   1.225E-12    
  8399.638672   1.2366E-12   
  8404.523438   1.2353E-12   
  8409.407227   1.2234E-12   
  8414.291016   1.2273E-12   
  8419.174805   1.2247E-12   
  8424.058594   1.2147E-12   
  8428.942383   1.2095E-12   
  8433.827148   1.2105E-12   
  8438.710938   1.2011E-12   
  8443.594727   1.1902E-12   
  8448.478516   1.1933E-12   
  8453.362305   1.1969E-12   
  8458.246094   1.2014E-12   
  8463.129883   1.204E-12    
  8468.013672   1.2094E-12   
  8472.897461   1.2004E-12   
  8477.78125    1.2015E-12   
  8482.665039   1.2057E-12   
  8487.548828   1.1952E-12   
  8492.432617   1.1758E-12   
  8497.316406   1.1378E-12   
  8502.200195   1.1004E-12   
  8507.083984   1.1463E-12   
  8511.967773   1.1737E-12   
  8516.850586   1.1579E-12   
  8521.734375   1.1619E-12   
  8526.618164   1.162E-12    
  8531.501953   1.1421E-12   
  8536.385742   1.1085E-12   
  8541.268555   1.0295E-12   
  8546.152344   1.0099E-12   
  8551.036133   1.071E-12    
  8555.919922   1.1202E-12   
  8560.802734   1.1479E-12   
  8565.686523   1.1696E-12   
  8570.570312   1.1893E-12   
  8575.454102   1.1819E-12   
  8580.336914   1.1886E-12   
  8585.220703   1.1717E-12   
  8590.103516   1.1635E-12   
  8594.987305   1.159E-12    
  8599.871094   1.156E-12    
  8604.753906   1.1646E-12   
  8609.637695   1.1595E-12   
  8614.520508   1.1574E-12   
  8619.404297   1.16E-12     
  8624.287109   1.1757E-12   
  8629.170898   1.1708E-12   
  8634.053711   1.1658E-12   
  8638.9375     1.1647E-12   
  8643.820312   1.1663E-12   
  8648.703125   1.1363E-12   
  8653.586914   1.1214E-12   
  8658.469727   1.0822E-12   
  8663.353516   9.9841E-13   
  8668.236328   1.02E-12     
  8673.119141   1.0887E-12   
  8678.001953   1.0979E-12   
  8682.885742   1.1202E-12   
  8687.768555   1.1266E-12   
  8692.651367   1.1274E-12   
  8697.53418    1.1387E-12   
  8702.417969   1.1299E-12   
  8707.300781   1.1433E-12   
  8712.183594   1.1323E-12   
  8717.066406   1.1216E-12   
  8721.949219   1.1354E-12   
  8726.832031   1.1327E-12   
  8731.714844   1.1285E-12   
  8736.597656   1.131E-12    
  8741.480469   1.1274E-12   
  8746.363281   1.1241E-12   
  8751.246094   1.1153E-12   
  8756.128906   1.1217E-12   
  8761.011719   1.131E-12    
  8765.894531   1.1304E-12   
  8770.777344   1.132E-12    
  8775.660156   1.1268E-12   
  8780.542969   1.1325E-12   
  8785.424805   1.1255E-12   
  8790.307617   1.1143E-12   
  8795.19043    1.0982E-12   
  8800.073242   1.1137E-12   
  8804.956055   1.1002E-12   
  8809.837891   1.0856E-12   
  8814.720703   1.1173E-12   
  8819.603516   1.1228E-12   
  8824.485352   1.12E-12     
  8829.368164   1.1163E-12   
  8834.25       1.1226E-12   
  8839.132812   1.1158E-12   
  8844.015625   1.107E-12    
  8848.897461   1.1201E-12   
  8853.780273   1.1071E-12   
  8858.662109   1.1129E-12   
  8863.544922   1.0901E-12   
  8868.426758   1.0839E-12   
  8873.308594   1.0943E-12   
  8878.191406   1.1015E-12   
  8883.073242   1.1101E-12   
  8887.955078   1.1107E-12   
  8892.837891   1.1084E-12   
  8897.719727   1.0954E-12   
  8902.601562   1.0935E-12   
  8907.484375   1.0971E-12   
  8912.366211   1.0913E-12   
  8917.248047   1.0923E-12   
  8922.129883   1.0925E-12   
  8927.011719   1.095E-12    
  8931.893555   1.0923E-12   
  8936.775391   1.0867E-12   
  8941.657227   1.0963E-12   
  8946.539062   1.0728E-12   
  8951.420898   1.0919E-12   
  8956.302734   1.0944E-12   
  8961.18457    1.1051E-12   
  8966.066406   1.0895E-12   
  8970.948242   1.0853E-12   
  8975.830078   1.0873E-12   
  8980.711914   1.0911E-12   
  8985.59375    1.096E-12    
  8990.475586   1.0814E-12   
  8995.356445   1.0891E-12   
  9000.238281   1.0644E-12   
  9005.120117   1.0661E-12   
  9010.000977   1.051E-12    
  9014.882812   1.0355E-12   
  9019.764648   1.0473E-12   
  9024.645508   1.052E-12    
  9029.527344   1.071E-12    
  9034.408203   1.0723E-12   
  9039.290039   1.0825E-12   
  9044.170898   1.0772E-12   
  9049.052734   1.0699E-12   
  9053.933594   1.0742E-12   
  9058.81543    1.0558E-12   
  9063.696289   1.0454E-12   
  9068.577148   1.0558E-12   
  9073.458984   1.0551E-12   
  9078.339844   1.0586E-12   
  9083.220703   1.059E-12    
  9088.101562   1.0422E-12   
  9092.983398   1.0289E-12   
  9097.864258   1.0345E-12   
  9102.745117   1.0414E-12   
  9107.625977   1.045E-12    
  9112.506836   1.0543E-12   
  9117.387695   1.0495E-12   
  9122.268555   1.0469E-12   
  9127.149414   1.0535E-12   
  9132.030273   1.0519E-12   
  9136.911133   1.0548E-12   
  9141.791992   1.0491E-12   
  9146.672852   1.0516E-12   
  9151.553711   1.0483E-12   
  9156.433594   1.0532E-12   
  9161.314453   1.0519E-12   
  9166.195312   1.0491E-12   
  9171.076172   1.0309E-12   
  9175.956055   1.0266E-12   
  9180.836914   1.0274E-12   
  9185.717773   1.0343E-12   
  9190.597656   1.0467E-12   
  9195.478516   1.0412E-12   
  9200.358398   1.035E-12    
  9205.239258   1.0286E-12   
  9210.119141   1.0128E-12   
  9215.0        1.002E-12    
  9219.879883   9.9166E-13   
  9224.759766   1.0021E-12   
  9229.640625   9.9984E-13   
  9234.520508   9.9487E-13   
  9239.400391   9.9963E-13   
  9244.280273   9.9384E-13   
  9249.161133   9.9379E-13   
  9254.041016   1.0005E-12   
  9258.920898   9.9026E-13   
  9263.800781   1.0029E-12   
  9268.680664   1.0081E-12   
  9273.560547   1.0162E-12   
  9278.44043    1.0177E-12   
  9283.320312   1.0173E-12   
  9288.200195   1.0195E-12   
  9293.080078   1.0246E-12   
  9297.959961   1.0297E-12   
